Country,Brannd,Model,Storage Variant,Color 1,Color 2,Color 3,Color 4,Color 5,Color 6,Color 7,Color 8,Color 9,Color 10,Color 11,Color 12,Color 13,Color 14
Spain,Samsung,Z Flip5,512 GB,Blue,Cream,Graphite,Green,Grey,Lavender,Mint,Yellow,,,,,,
Spain,Samsung,Z Fold3,256 GB,Phantom Black,Phantom Green,Phantom Silver,,,,,,,,,,,
Spain,Samsung,Z Fold3,512 GB,Phantom Black,Phantom Silver,,,,,,,,,,,,
Spain,Samsung,Z Fold4,1 TB,Beige,Green,Grey Green,Phantom Black,,,,,,,,,,
Spain,Samsung,Z Fold4,256 GB,Beige,Burgundy,Green,Grey Green,Phantom Black,,,,,,,,,
Spain,Samsung,Z Fold4,512 GB,Beige,Burgundy,Green,Grey Green,Phantom Black,,,,,,,,,
Spain,Samsung,Z Fold5,1 TB,Blue,Cream,Grey,Icy Blue,Phantom Black,,,,,,,,,
Spain,Samsung,Z Fold5,256 GB,Blue,Cream,Grey,Icy Blue,Phantom Black,,,,,,,,,
Spain,Samsung,Z Fold5,512 GB,Blue,Cream,Grey,Icy Blue,Phantom Black,,,,,,,,,
Sweden,Samsung,A34,128 GB,Awesome Graphite,Awesome Lime,Awesome Silver,Awesome Violet,Black,Light Green,Light Purple,Silver,,,,,,
Sweden,Samsung,A34,256 GB,Awesome Graphite,Awesome Lime,Awesome Silver,Awesome Violet,Black,Light Green,Light Purple,Silver,,,,,,
Sweden,Samsung,A52,128 GB,Awesome Black,Awesome Blue,Awesome Violet,Awesome White,,,,,,,,,,
Sweden,Samsung,A54,128 GB,Awesome Graphite,Awesome Lime,Awesome Violet,Awesome White,Black,Light Green,Light Purple,White,,,,,,
Sweden,Samsung,A54,256 GB,Awesome Graphite,Awesome Lime,Awesome Violet,Awesome White,Black,Light Green,Light Purple,White,,,,,,
Sweden,Apple,i13,128 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Star Skin,Starlight,,,,,,,
Sweden,Apple,i13,256 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Star Skin,Starlight,,,,,,,
Sweden,Apple,i13,512 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Star Skin,Starlight,,,,,,,
Sweden,Apple,i13 Mini,128 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Star Skin,,,,,,,,
Sweden,Apple,i13 Mini,256 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Star Skin,,,,,,,,
Sweden,Apple,i13 Mini,512 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Star Skin,,,,,,,,
Sweden,Apple,i13 Pro,1 TB,Blue,Gold,Graphite,Green,Silver,,,,,,,,,
Sweden,Apple,i13 Pro,128 GB,Blue,Gold,Graphite,Green,Silver,,,,,,,,,
Sweden,Apple,i13 Pro,256 GB,Blue,Gold,Graphite,Green,Silver,,,,,,,,,
Sweden,Apple,i13 Pro,512 GB,Blue,Gold,Graphite,Green,Silver,,,,,,,,,
Sweden,Apple,i13 Pro Max,1 TB,Blue,Gold,Graphite,Green,Silver,,,,,,,,,
Sweden,Apple,i13 Pro Max,128 GB,Blue,Gold,Graphite,Green,Silver,,,,,,,,,
Sweden,Apple,i13 Pro Max,256 GB,Blue,Gold,Graphite,Green,Silver,,,,,,,,,
Sweden,Apple,i13 Pro Max,512 GB,Blue,Gold,Graphite,Green,Silver,,,,,,,,,
Sweden,Apple,i14,1 TB,Space Black,,,,,,,,,,,,,
Sweden,Apple,i14,128 GB,(PRODUCT) RED,Blue,Midnight,Purple,Star Shine,Starlight,Yellow,,,,,,,
Sweden,Apple,i14,256 GB,(PRODUCT) RED,Blue,Midnight,Purple,Star Shine,Starlight,Yellow,,,,,,,
Sweden,Apple,i14,512 GB,(PRODUCT) RED,Blue,Midnight,Purple,Star Shine,Starlight,Yellow,,,,,,,
Sweden,Apple,i14 Plus,128 GB,(PRODUCT) RED,Blue,Midnight,Purple,Star Shine,Starlight,Yellow,,,,,,,
Sweden,Apple,i14 Plus,256 GB,(PRODUCT) RED,Blue,Midnight,Purple,Star Shine,Starlight,Yellow,,,,,,,
Sweden,Apple,i14 Plus,512 GB,(PRODUCT) RED,Blue,Midnight,Purple,Star Shine,Starlight,Yellow,,,,,,,
Sweden,Apple,i14 Pro,1 TB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Sweden,Apple,i14 Pro,128 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Sweden,Apple,i14 Pro,256 GB,(PRODUCT) RED,Deep Purple,Gold,Silver,Space Black,,,,,,,,,
Sweden,Apple,i14 Pro,512 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Sweden,Apple,i14 Pro Max,1 TB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Sweden,Apple,i14 Pro Max,128 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Sweden,Apple,i14 Pro Max,256 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Sweden,Apple,i14 Pro Max,512 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Sweden,Apple,i15,128 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Sweden,Apple,i15,256 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Sweden,Apple,i15,512 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Sweden,Apple,i15 Plus,128 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Sweden,Apple,i15 Plus,256 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Sweden,Apple,i15 Plus,512 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Sweden,Apple,i15 Pro,1 TB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Sweden,Apple,i15 Pro,128 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Sweden,Apple,i15 Pro,256 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Sweden,Apple,i15 Pro,512 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Sweden,Apple,i15 Pro Max,1 TB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Sweden,Apple,i15 Pro Max,256 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Sweden,Apple,i15 Pro Max,512 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Sweden,Apple,iSE2,128 GB,(PRODUCT) RED,Black,PRODUCT (Red),White,,,,,,,,,,
Sweden,Apple,iSE2,256 GB,(PRODUCT) RED,Black,PRODUCT (Red),White,,,,,,,,,,
Sweden,Apple,iSE2,64 GB,(PRODUCT) RED,Black,PRODUCT (Red),White,,,,,,,,,,
Sweden,Apple,iSE3,128 GB,(PRODUCT) RED,Black,Midnight,Star Skin,Starlight,White,,,,,,,,
Sweden,Apple,iSE3,256 GB,(PRODUCT) RED,Midnight,Star Skin,Starlight,,,,,,,,,,
Sweden,Apple,iSE3,512 GB,(PRODUCT) RED,,,,,,,,,,,,,
Sweden,Apple,iSE3,64 GB,(PRODUCT) RED,Black,Midnight,Star Skin,Starlight,White,,,,,,,,
Sweden,Samsung,S21,128 GB,Phantom Grey,Phantom Pink,Phantom Violet,Phantom White,,,,,,,,,,
Sweden,Samsung,S21,256 GB,Phantom Grey,Phantom Pink,Phantom Violet,Phantom White,,,,,,,,,,
Sweden,Samsung,S21 FE,128 GB,Graphite,Lavender,Olive,White,,,,,,,,,,
Sweden,Samsung,S21 FE,256 GB,Graphite,Lavender,Olive,White,,,,,,,,,,
Sweden,Samsung,S21 Ultra,128 GB,Phantom Black,Phantom Brown,Phantom Navy,Phantom Silver,Phantom Titanium,,,,,,,,,
Sweden,Samsung,S21 Ultra,256 GB,Phantom Black,Phantom Brown,Phantom Navy,Phantom Silver,Phantom Titanium,,,,,,,,,
Sweden,Samsung,S21 Ultra,512 GB,Phantom Black,Phantom Brown,Phantom Navy,Phantom Silver,Phantom Titanium,,,,,,,,,
Sweden,Samsung,S21+,128 GB,Phantom Black,Phantom Gold,Phantom Red,Phantom Silver,Phantom Violet,,,,,,,,,
Sweden,Samsung,S21+,256 GB,Phantom Black,Phantom Gold,Phantom Red,Phantom Silver,Phantom Violet,,,,,,,,,
Sweden,Samsung,S22,128 GB,Black,Bora Purple,Cream,Graphite,Green,Phantom Black,Phantom White,Pink Gold,Sky Blue,Violet,White,,,
Sweden,Samsung,S22,256 GB,Black,Bora Purple,Cream,Graphite,Green,Phantom Black,Phantom White,Pink Gold,Sky Blue,Violet,White,,,
Sweden,Samsung,S22 Ultra,1 TB,Burgundy,Graphite,Phantom Black,Red,Sky Blue,White,,,,,,,,
Sweden,Samsung,S22 Ultra,128 GB,Burgundy,Graphite,Green,Phantom Black,Red,Sky Blue,White,,,,,,,
Sweden,Samsung,S22 Ultra,256 GB,Burgundy,Graphite,Green,Phantom Black,Red,Sky Blue,White,,,,,,,
Sweden,Samsung,S22 Ultra,512 GB,Burgundy,Graphite,Green,Phantom Black,Red,Sky Blue,White,,,,,,,
Sweden,Samsung,S22+,128 GB,Black,Cream,Graphite,Green,Phantom Black,Pink Gold,Sky Blue,Violet,White,,,,,
Sweden,Samsung,S22+,256 GB,Black,Cream,Graphite,Green,Pink Gold,Sky Blue,Violet,White,,,,,,
Sweden,Samsung,S23,128 GB,Cream,Graphite,Green,Lavender,Lime,Phantom Black,,,,,,,,
Sweden,Samsung,S23,256 GB,Cream,Graphite,Green,Lavender,Lime,Phantom Black,,,,,,,,
Sweden,Samsung,S23 FE,128 GB,Cream,Graphite,Indigo,Mint,Purple,Tangerine,,,,,,,,
Sweden,Samsung,S23 FE,256 GB,Cream,Graphite,Indigo,Mint,Purple,Tangerine,,,,,,,,
Sweden,Samsung,S23 Ultra,1 TB,Cream,Graphite,Green,Lavender,Lime,Phantom Black,Red,Sky Blue,,,,,,
Sweden,Samsung,S23 Ultra,256 GB,Cream,Graphite,Green,Lavender,Lime,Phantom Black,Red,Sky Blue,,,,,,
Sweden,Samsung,S23 Ultra,512 GB,Cream,Graphite,Green,Lavender,Lime,Phantom Black,Red,,,,,,,
Sweden,Samsung,S23+,256 GB,Cream,Green,Lavender,Phantom Black,,,,,,,,,,
Sweden,Samsung,S23+,512 GB,Cream,Green,Lavender,Phantom Black,,,,,,,,,,
Sweden,Samsung,S24,128 GB,Amber Yellow,Cobalt Violet,Jade Green,Marble Grey,Onyx Black,Sandstone Orange,Sapphire Blue,,,,,,,
Sweden,Samsung,S24,256 GB,Amber Yellow,Cobalt Violet,Jade Green,Marble Grey,Onyx Black,Sandstone Orange,Sapphire Blue,,,,,,,
Sweden,Samsung,S24 Ultra,1 TB,Titanium Black,Titanium Blue,Titanium Green,Titanium Grey,Titanium Orange,Titanium Violet,Titanium Yellow,,,,,,,
Sweden,Samsung,S24 Ultra,256 GB,Titanium Black,Titanium Blue,Titanium Green,Titanium Grey,Titanium Orange,Titanium Violet,Titanium Yellow,,,,,,,
Sweden,Samsung,S24 Ultra,512 GB,Titanium Black,Titanium Blue,Titanium Green,Titanium Grey,Titanium Orange,Titanium Violet,Titanium Yellow,,,,,,,
Sweden,Samsung,S24+,256 GB,Amber Yellow,Cobalt Violet,Jade Green,Marble Grey,Onyx Black,Sandstone Orange,Sapphire Blue,,,,,,,
Sweden,Samsung,S24+,512 GB,Amber Yellow,Cobalt Violet,Jade Green,Marble Grey,Onyx Black,Sandstone Orange,Sapphire Blue,,,,,,,
Sweden,Samsung,z flip3,128 GB,Black,Cream,Green,Grey,Lavender,Pee,Phantom Black,White,,,,,,
Sweden,Samsung,z flip3,256 GB,Black,Cream,Green,Grey,Lavender,Pee,Phantom Black,Pink,White,,,,,
Sweden,Samsung,Z Flip5,256 GB,Blue,Cream,Graphite,Green,Grey,Lavender,Mint,Yellow,,,,,,
Sweden,Samsung,Z Flip5,512 GB,Blue,Cream,Graphite,Green,Grey,Lavender,Mint,Yellow,,,,,,
Sweden,Samsung,Z Fold3,256 GB,Black,Green,Phantom Black,Phantom Green,Phantom Silver,Silver,,,,,,,,
Sweden,Samsung,Z Fold3,512 GB,Black,Green,Phantom Black,Phantom Green,Phantom Silver,Silver,,,,,,,,
Sweden,Samsung,Z Fold5,1 TB,Blue,Cream,Grey,Icy Blue,Phantom Black,,,,,,,,,
Sweden,Samsung,Z Fold5,256 GB,Blue,Cream,Grey,Icy Blue,Phantom Black,,,,,,,,,
Sweden,Samsung,Z Fold5,512 GB,Blue,Cream,Grey,Icy Blue,Phantom Black,,,,,,,,,
Switzerland,Samsung,A34,128 GB,Awesome Graphite,Awesome Lime,Awesome Silver,Awesome Violet,,,,,,,,,,
Switzerland,Samsung,A34,256 GB,Awesome Graphite,Awesome Lime,Awesome Silver,Awesome Violet,,,,,,,,,,
Switzerland,Samsung,A52,128 GB,Awesome Black,Awesome Blue,Awesome Violet,Awesome White,,,,,,,,,,
Switzerland,Samsung,A54,128 GB,Awesome Graphite,Awesome Lime,Awesome Violet,Awesome White,,,,,,,,,,
Switzerland,Samsung,A54,256 GB,Awesome Graphite,Awesome Lime,Awesome Violet,Awesome White,,,,,,,,,,
Switzerland,Apple,i13,128 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Switzerland,Apple,i13,256 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Switzerland,Apple,i13,512 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Switzerland,Apple,i13 Mini,128 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Switzerland,Apple,i13 Mini,256 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Switzerland,Apple,i13 Mini,512 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Switzerland,Apple,i13 Pro,1 TB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Switzerland,Apple,i13 Pro,128 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Switzerland,Apple,i13 Pro,256 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Switzerland,Apple,i13 Pro,512 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Switzerland,Apple,i13 Pro Max,1 TB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Switzerland,Apple,i13 Pro Max,128 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Switzerland,Apple,i13 Pro Max,256 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Switzerland,Apple,i13 Pro Max,512 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Switzerland,Apple,i14,128 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Switzerland,Apple,i14,256 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Switzerland,Apple,i14,512 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Switzerland,Apple,i14 Plus,128 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Switzerland,Apple,i14 Plus,256 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Switzerland,Apple,i14 Plus,512 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Switzerland,Apple,i14 Pro,1 TB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Switzerland,Apple,i14 Pro,128 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Switzerland,Apple,i14 Pro,256 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Switzerland,Apple,i14 Pro,512 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Switzerland,Apple,i14 Pro Max,1 TB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Switzerland,Apple,i14 Pro Max,128 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Switzerland,Apple,i14 Pro Max,256 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Switzerland,Apple,i14 Pro Max,512 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Switzerland,Apple,i15,128 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Switzerland,Apple,i15,256 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Switzerland,Apple,i15,512 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Switzerland,Apple,i15 Plus,128 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Switzerland,Apple,i15 Plus,256 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Switzerland,Apple,i15 Plus,512 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Switzerland,Apple,i15 Pro,1 TB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Switzerland,Apple,i15 Pro,128 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Switzerland,Apple,i15 Pro,256 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Switzerland,Apple,i15 Pro,512 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Switzerland,Apple,i15 Pro Max,1 TB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Switzerland,Apple,i15 Pro Max,256 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Switzerland,Apple,i15 Pro Max,512 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Switzerland,Apple,iSE2,128 GB,(PRODUCT) RED,Midnight,Starlight,,,,,,,,,,,
Switzerland,Apple,iSE2,256 GB,(PRODUCT) RED,Midnight,Starlight,,,,,,,,,,,
Switzerland,Apple,iSE2,64 GB,(PRODUCT) RED,Midnight,Starlight,,,,,,,,,,,
Switzerland,Apple,iSE3,128 GB,(PRODUCT) RED,Midnight,Starlight,,,,,,,,,,,
Switzerland,Apple,iSE3,256 GB,(PRODUCT) RED,Midnight,Starlight,,,,,,,,,,,
Switzerland,Apple,iSE3,64 GB,(PRODUCT) RED,Midnight,Starlight,,,,,,,,,,,
Switzerland,Samsung,S21,128 GB,Phantom Grey,Phantom Pink,Phantom Violet,Phantom White,,,,,,,,,,
Switzerland,Samsung,S21,256 GB,Phantom Grey,Phantom Pink,Phantom Violet,Phantom White,,,,,,,,,,
Switzerland,Samsung,S21 FE,128 GB,Graphite,Lavender,Olive,White,,,,,,,,,,
Switzerland,Samsung,S21 FE,256 GB,Graphite,,,,,,,,,,,,,
Switzerland,Samsung,S21 Ultra,128 GB,Phantom Black,Phantom Brown,Phantom Navy,Phantom Silver,Phantom Titanium,,,,,,,,,
Switzerland,Samsung,S21 Ultra,256 GB,Phantom Black,Phantom Brown,Phantom Navy,Phantom Silver,Phantom Titanium,,,,,,,,,
Switzerland,Samsung,S21 Ultra,512 GB,Phantom Black,Phantom Brown,Phantom Navy,Phantom Silver,Phantom Titanium,,,,,,,,,
Switzerland,Samsung,S21+,128 GB,Phantom Black,Phantom Gold,Phantom Red,Phantom Silver,Phantom Violet,,,,,,,,,
Switzerland,Samsung,S21+,256 GB,Phantom Black,Phantom Gold,Phantom Red,Phantom Silver,Phantom Violet,,,,,,,,,
Switzerland,Samsung,S22,128 GB,Cream,Graphite,Green,Phantom Black,Phantom White,Pink Gold,Sky Blue,Violet,,,,,,
Switzerland,Samsung,S22,256 GB,Cream,Graphite,Green,Phantom Black,Phantom White,Pink Gold,Sky Blue,Violet,,,,,,
Switzerland,Samsung,S22 Ultra,256 GB,Burgundy,Graphite,Green,Phantom Black,Phantom White,Red,Sky Blue,,,,,,,
Switzerland,Samsung,S22 Ultra,512 GB,Burgundy,Graphite,Green,Phantom Black,Phantom White,Red,Sky Blue,,,,,,,
Switzerland,Samsung,S22+,128 GB,Cream,Graphite,Green,Phantom Black,Phantom White,Pink Gold,Sky Blue,Violet,,,,,,
Switzerland,Samsung,S22+,256 GB,Cream,Graphite,Green,Phantom Black,Phantom White,Pink Gold,Sky Blue,Violet,,,,,,
Switzerland,Samsung,S23,128 GB,Cream,Graphite,Green,Lavender,Lime,Phantom Black,,,,,,,,
Switzerland,Samsung,S23,256 GB,Cream,Graphite,Green,Lavender,Lime,Phantom Black,,,,,,,,
Switzerland,Samsung,S23 FE,128 GB,Cream,Graphite,Mint,Purple,,,,,,,,,,
Switzerland,Samsung,S23 FE,256 GB,Cream,Graphite,Mint,Purple,,,,,,,,,,
Switzerland,Samsung,S23 Ultra,1 TB,Cream,Graphite,Green,Lavender,Lime,Phantom Black,Red,Sky Blue,,,,,,
Switzerland,Samsung,S23 Ultra,256 GB,Cream,Graphite,Green,Lavender,Lime,Phantom Black,Red,Sky Blue,,,,,,
Switzerland,Samsung,S23 Ultra,512 GB,Cream,Graphite,Green,Lavender,Lime,Phantom Black,Red,Sky Blue,,,,,,
Switzerland,Samsung,S23+,256 GB,Cream,Graphite,Green,Lavender,Lime,Phantom Black,,,,,,,,
Switzerland,Samsung,S23+,512 GB,Cream,Graphite,Green,Lavender,Lime,Phantom Black,,,,,,,,
Switzerland,Samsung,S24,128 GB,Amber Yellow,Cobalt Violet,Jade Green,Marble Grey,Onyx Black,Sandstone Orange,Sapphire Blue,,,,,,,
Switzerland,Samsung,S24,256 GB,Amber Yellow,Cobalt Violet,Jade Green,Marble Grey,Onyx Black,Sandstone Orange,Sapphire Blue,,,,,,,
Switzerland,Samsung,S24 Ultra,1 TB,Titanium Black,Titanium Blue,Titanium Green,Titanium Grey,Titanium Orange,Titanium Violet,Titanium Yellow,,,,,,,
Switzerland,Samsung,S24 Ultra,256 GB,Titanium Black,Titanium Blue,Titanium Green,Titanium Grey,Titanium Orange,Titanium Violet,Titanium Yellow,,,,,,,
Switzerland,Samsung,S24 Ultra,512 GB,Titanium Black,Titanium Blue,Titanium Green,Titanium Grey,Titanium Orange,Titanium Violet,Titanium Yellow,,,,,,,
Switzerland,Samsung,S24+,256 GB,Amber Yellow,Cobalt Violet,Jade Green,Marble Grey,Onyx Black,Sandstone Orange,Sapphire Blue,,,,,,,
Switzerland,Samsung,S24+,512 GB,Amber Yellow,Cobalt Violet,Jade Green,Marble Grey,Onyx Black,Sandstone Orange,Sapphire Blue,,,,,,,
Switzerland,Samsung,Z Flip3,128 GB,Cream,Green,Grey,Lavender,Phantom Black,Pink,White,,,,,,,
Switzerland,Samsung,Z Flip3,256 GB,Cream,Green,Grey,Lavender,Phantom Black,Pink,White,,,,,,,
Switzerland,Samsung,Z Flip4,128 GB,Blue,Bora Purple,Graphite,Pink Gold,,,,,,,,,,
Switzerland,Samsung,Z Flip4,256 GB,Blue,Bora Purple,Graphite,Pink Gold,,,,,,,,,,
Switzerland,Samsung,Z Flip4,512 GB,Blue,Bora Purple,Graphite,Pink Gold,,,,,,,,,,
Switzerland,Samsung,Z Flip5,256 GB,Blue,Cream,Graphite,Green,Grey,Lavender,Mint,Yellow,,,,,,
Switzerland,Samsung,Z Flip5,512 GB,Blue,Cream,Graphite,Green,Grey,Lavender,Mint,Yellow,,,,,,
Switzerland,Samsung,Z Fold3,256 GB,Phantom Black,Phantom Green,Phantom Silver,,,,,,,,,,,
Switzerland,Samsung,Z Fold3,512 GB,Phantom Black,Phantom Green,Phantom Silver,,,,,,,,,,,
Switzerland,Samsung,Z Fold4,1 TB,Beige,Grey Green,Phantom Black,,,,,,,,,,,
Switzerland,Samsung,Z Fold4,512 GB,Beige,Burgundy,Grey Green,Phantom Black,,,,,,,,,,
Switzerland,Samsung,Z Fold5,1 TB,Blue,Cream,Grey,Icy Blue,Phantom Black,,,,,,,,,
Switzerland,Samsung,Z Fold5,256 GB,Blue,Cream,Grey,Icy Blue,Phantom Black,,,,,,,,,
Switzerland,Samsung,Z Fold5,512 GB,Blue,Cream,Grey,Icy Blue,Phantom Black,,,,,,,,,
United Kingdom,Samsung,A32,128 GB,Awesome Black,Awesome Blue,Awesome Violet,Awesome White,,,,,,,,,,
United Kingdom,Samsung,A32,64 GB,Awesome Black,Awesome Blue,Awesome Violet,Awesome White,,,,,,,,,,
United Kingdom,Samsung,A33,128 GB,Awesome Black,Awesome Blue,Awesome Peach,Awesome Violet,Awesome White,,,,,,,,,
United Kingdom,Samsung,A34,128 GB,Black,Light Green,Light Purple,Silver,,,,,,,,,,
United Kingdom,Samsung,A34,256 GB,Black,Light Green,Light Purple,Silver,,,,,,,,,,
United Kingdom,Samsung,A52,128 GB,Awesome Black,Awesome Blue,1,Awesome Violet,Awesome White,,,,,,,,,
United Kingdom,Samsung,A53,128 GB,Awesome Black,Awesome Blue,Awesome Peach,Awesome Violet,Awesome White,,,,,,,,,
United Kingdom,Samsung,A54,128 GB,Black,Light Green,Light Purple,Silver,White,,,,,,,,,
United Kingdom,Samsung,A54,256 GB,Black,Light Green,Light Purple,Silver,White,,,,,,,,,
United Kingdom,Apple,i13,128 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
United Kingdom,Apple,i13,256 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
United Kingdom,Apple,i13,512 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
United Kingdom,Apple,i13 Mini,128 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
United Kingdom,Apple,i13 Mini,256 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
United Kingdom,Apple,i13 Mini,512 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
United Kingdom,Apple,i13 Pro,1 TB,Alpine Green,Deep Purple,Gold,Graphite,Sierra Blue,Silver,,,,,,,,
United Kingdom,Apple,i13 Pro,128 GB,Alpine Green,Deep Purple,Gold,Graphite,Sierra Blue,Silver,,,,,,,,
United Kingdom,Apple,i13 Pro,256 GB,Alpine Green,Deep Purple,Gold,Graphite,Sierra Blue,Silver,,,,,,,,
United Kingdom,Apple,i13 Pro,512 GB,Alpine Green,Deep Purple,Gold,Graphite,Sierra Blue,Silver,,,,,,,,
United Kingdom,Apple,i13 Pro Max,1 TB,Alpine Green,Deep Purple,Gold,Graphite,Sierra Blue,Silver,,,,,,,,
United Kingdom,Apple,i13 Pro Max,128 GB,Alpine Green,Deep Purple,Gold,Graphite,Sierra Blue,Silver,,,,,,,,
United Kingdom,Apple,i13 Pro Max,256 GB,Alpine Green,Deep Purple,Gold,Graphite,Sierra Blue,Silver,,,,,,,,
United Kingdom,Apple,i13 Pro Max,512 GB,Alpine Green,Deep Purple,Gold,Graphite,Sierra Blue,Silver,,,,,,,,
United Kingdom,Apple,i14,128 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
United Kingdom,Apple,i14,256 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
United Kingdom,Apple,i14,512 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
United Kingdom,Apple,i14 Plus,128 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
United Kingdom,Apple,i14 Plus,256 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
